,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.18217544555664061,0.023188511674758234,0.001435565948486328,0.0004289160813789837,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 25}",0.6098345588235294,0.6608455882352942,0.6617647058823529,0.6098345588235293,0.5909090909090908,0.6267107651761206,0.029123575360225935,101,0.6074074074074074,0.6795283564814815,0.6313802083333333,0.6257233796296295,0.612017463235294,0.6312113630174291,0.025689345726745454
12,0.1557291030883789,0.030226391938087224,0.0011844635009765625,7.839919264051181e-05,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 30}",0.6098345588235294,0.6608455882352942,0.6617647058823529,0.6098345588235293,0.5909090909090908,0.6267107651761206,0.029123575360225935,101,0.6074074074074074,0.6795283564814815,0.6313802083333333,0.6257233796296295,0.612017463235294,0.6312113630174291,0.025689345726745454
13,0.16364526748657227,0.022970178486005747,0.0018010139465332031,0.0009108090137295195,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 35}",0.6098345588235294,0.6608455882352942,0.6617647058823529,0.6098345588235293,0.5909090909090908,0.6267107651761206,0.029123575360225935,101,0.6074074074074074,0.6795283564814815,0.6313802083333333,0.6257233796296295,0.612017463235294,0.6312113630174291,0.025689345726745454
14,0.1783766746520996,0.021733178703070285,0.0015186786651611329,0.000376962450540895,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 40}",0.6098345588235294,0.6608455882352942,0.6617647058823529,0.6098345588235293,0.5909090909090908,0.6267107651761206,0.029123575360225935,101,0.6074074074074074,0.6795283564814815,0.6313802083333333,0.6257233796296295,0.612017463235294,0.6312113630174291,0.025689345726745454
15,0.15945076942443848,0.009274649913967644,0.0019060611724853516,0.0012289225063994212,0.1,"(50, 50)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 45}",0.6098345588235294,0.6608455882352942,0.6617647058823529,0.6098345588235293,0.5909090909090908,0.6267107651761206,0.029123575360225935,101,0.6074074074074074,0.6795283564814815,0.6313802083333333,0.6257233796296295,0.612017463235294,0.6312113630174291,0.025689345726745454
16,0.15780820846557617,0.02815202094630485,0.001357889175415039,0.00032499908954717856,0.1,"(50, 50)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 50}",0.6098345588235294,0.6608455882352942,0.6617647058823529,0.6098345588235293,0.5909090909090908,0.6267107651761206,0.029123575360225935,101,0.6074074074074074,0.6795283564814815,0.6313802083333333,0.6257233796296295,0.612017463235294,0.6312113630174291,0.025689345726745454
17,0.15917282104492186,0.01826399637882197,0.0011647701263427734,0.0001211947654691116,0.1,"(50, 50)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 55}",0.6098345588235294,0.6608455882352942,0.6617647058823529,0.6098345588235293,0.5909090909090908,0.6267107651761206,0.029123575360225935,101,0.6074074074074074,0.6795283564814815,0.6313802083333333,0.6257233796296295,0.612017463235294,0.6312113630174291,0.025689345726745454
18,0.14610958099365234,0.016985133648951822,0.0012689590454101562,0.00011775895002004112,0.1,"(50, 50)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 60}",0.6098345588235294,0.6608455882352942,0.6617647058823529,0.6098345588235293,0.5909090909090908,0.6267107651761206,0.029123575360225935,101,0.6074074074074074,0.6795283564814815,0.6313802083333333,0.6257233796296295,0.612017463235294,0.6312113630174291,0.025689345726745454
19,0.04169321060180664,0.01767112867473108,0.0018222332000732422,0.0015455768126911267,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 2}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,5.551115123125783e-17,245,0.5,0.5000000000000001,0.5,0.5,0.49999999999999994,0.5,5.551115123125783e-17
20,0.05396966934204102,0.01586627240334717,0.0011438846588134766,0.00023144368102143986,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 3}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,5.551115123125783e-17,245,0.5,0.5000000000000001,0.5,0.5,0.49999999999999994,0.5,5.551115123125783e-17
21,0.043528175354003905,0.0016630169721573152,0.0011952877044677734,0.0002682742214187149,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 4}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.5000000000000001,0.5,0.5,0.49999999999999994,0.5,5.551115123125783e-17
22,0.05267243385314942,0.013868759973442536,0.0011902332305908203,0.000265309358125025,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 5}",0.5,0.5,0.49999999999999994,0.49999999999999994,0.5,0.5,3.51442144444263e-17,136,0.5,0.5000000000000001,0.5,0.5,0.49999999999999994,0.5,5.551115123125783e-17
23,0.058140897750854494,0.016044593138361162,0.00128936767578125,0.000409527284221206,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 6}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,5.551115123125783e-17,245,0.5,0.5000000000000001,0.5,0.5,0.49999999999999994,0.5,5.551115123125783e-17
24,0.048692750930786136,0.0040042377445229154,0.0010340213775634766,6.159510653003021e-05,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 7}",0.49999999999999983,0.49999999999999994,0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,5.551115123125783e-17,245,0.5,0.5000000000000001,0.5,0.5,0.49999999999999994,0.5,5.551115123125783e-17
25,0.07521638870239258,0.00799648295481674,0.0015706062316894532,0.0008668175411091296,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 8}",0.863970588235294,0.7463235294117647,0.9540441176470588,0.49999999999999994,0.5376420454545454,0.7207697862329538,0.17766898896568725,12,0.9004629629629629,0.7496238425925926,0.9502314814814814,0.5,0.543658088235294,0.7287952750544662,0.18196740018195176
