,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
104,1.0110456466674804,0.1956358025109324,0.002988910675048828,0.00045035030749577854,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.8624690470484863,0.9023284607396757,0.8927829698857737,0.8807408447314589,0.8665397247577021,0.8809852162873583,0.015145335050147249,183,0.9088564559149481,0.9096798026472319,0.9236071978661857,0.9012133721112051,0.8836211204957768,0.9053955898070696,0.013066087406866463
105,1.1216134548187255,0.33444832965903293,0.003268575668334961,0.00042572315767939155,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.9228173176771307,0.8772865244827861,0.8918443965172936,0.8972865107697245,0.8971871284934212,0.8972844615777931,0.014716645557551845,169,0.9505253139987728,0.914919794132011,0.8735564822119539,0.9547330894080122,0.9487293218051877,0.9284928003111874,0.030937765842076713
106,1.4147404193878175,0.0871055518169644,0.0031293392181396484,0.0005574892157678603,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 25}",0.9509944883776659,0.9586029235561947,0.9445842319674096,0.9571316834463118,0.9315924157246771,0.9485925151459439,0.009830147443585579,101,0.9766257184717686,0.9854383460435527,0.9766751818876241,0.97648935172155,0.9732870208406217,0.9777031237930235,0.004074956146510733
107,1.3921597003936768,0.1670924880938302,0.003215789794921875,0.0007245979863767418,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 30}",0.9463215911814044,0.9521926671459381,0.9599408898474319,0.9419196983674945,0.9335368433778638,0.9467963539110846,0.008960139013567183,112,0.9803730418122396,0.9825725985198542,0.9776963822833314,0.9724958563967853,0.9755741166475085,0.9777423991319438,0.0035349931879106724
108,1.3117581844329833,0.2194433155213183,0.002898883819580078,0.0002488292094857851,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 35}",0.9692866842399551,0.9424474798306574,0.9716231328380862,0.9557478641049296,0.9341413286586472,0.9546671420884029,0.014646411212692821,70,0.9823747448564311,0.9822758180247192,0.9867563269343951,0.9837914751227447,0.9717402169023938,0.9813877163681367,0.005087970740740066
109,1.228543186187744,0.3065735743288601,0.0035162448883056642,0.00030731758650777636,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 40}",0.9541297228213116,0.9426471762920361,0.9801701413850947,0.9818799887690026,0.9497672731668985,0.9617205332836312,0.01619442282525529,51,0.9727300048837298,0.9558786330565886,0.9961042864119614,0.9877349344841606,0.9802963666350142,0.9785488450942909,0.013736295023786904
110,1.3087749004364013,0.2718039538883509,0.00323638916015625,0.00027374330438692686,0.01,"(50, 50)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 45}",0.9616782490614266,0.9821071970604682,0.9667505391804457,0.9458304921583572,0.9525176811944628,0.9617922383652054,0.012475412129698386,50,0.987728063914247,0.9920601825763553,0.9853888826276971,0.9545329455546174,0.9796135489029936,0.9798647247151822,0.01328788727506258
111,1.7141039848327637,0.09979520438040505,0.003627443313598633,0.0004077189310644908,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 50}",0.9754972441888329,0.9686875948558191,0.9776339963255852,0.9662869519874856,0.965997702955933,0.9708270367915147,0.0048303975090292234,22,0.9831486281728592,0.983445408667994,0.9866079366868278,0.9855458610876568,0.9943562896696485,0.9866208248569972,0.004077561694562419
112,1.0994181156158447,0.1955627818849241,0.003527259826660156,0.0001758367392714098,0.01,"(50, 50)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 55}",0.9690869877785767,0.9393122453870116,0.9620776419841841,0.9754422205286591,0.9495657780733039,0.9590981893894064,0.013101744835390033,60,0.9742370737693629,0.9669809784990671,0.9816910227030817,0.9856803327391562,0.9793749062921684,0.9775928628005672,0.00646917571334237
113,1.699393367767334,0.44192764996681294,0.004274845123291016,0.001163707451524617,0.01,"(50, 50)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.9823068935218467,0.9642143941209361,0.9817078041377106,0.9772070915727409,0.9604968869008039,0.973196162095858,0.009091561033370055,8,0.9982950774509437,0.979055060921397,0.9959558961643938,0.988169621915752,0.9954258083862262,0.9913802929677425,0.007033297059898241
